IVTY,"Invuity, Inc.",6.92,$92.74M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ivty,
IXUS,iShares Core MSCI Total International Stock ETF,51.13,$1.69B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ixus,
IXYS,IXYS Corporation,11.26,$355.17M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/ixys,
IZEA,IZEA Inc.,6.88,$36.74M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/izea,
JACK,Jack In The Box Inc.,68.97,$2.39B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jack,
JAGX,"Jaguar Animal Health, Inc.",1.64,$16.63M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jagx,
JAKK,"JAKKS Pacific, Inc.",7.65,$155.6M,1996,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jakk,
JASN,"Jason Industries, Inc.",4,$89.24M,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasn,
JASNW,"Jason Industries, Inc.",0.125,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/jasnw,
JASO,"JA Solar Holdings, Co., Ltd.",8.785,$443.29M,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/jaso,
JAZZ,Jazz Pharmaceuticals plc,154.66,$9.35B,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jazz,
JBHT,"J.B. Hunt Transport Services, Inc.",85.54,$9.65B,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/jbht,
JBLU,JetBlue Airways Corporation,20.33,$6.53B,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu,
JBSS,"John B. Sanfilippo & Son, Inc.",61.1,$683.82M,1991,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jbss,
JCOM,"j2 Global, Inc.",62.69,$3.05B,1999,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcom,
JCS,"Communications Systems, Inc.",6.7,$58.7M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/jcs,
JCTCF,Jewett-Cameron Trading Company,10.53,$26.08M,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf,
JD,"JD.com, Inc.",25.07,$35.02B,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/jd,
JIVE,"Jive Software, Inc.",4.14,$316.83M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/jive,
JJSF,J & J Snack Foods Corp.,101.13,$1.89B,1986,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/jjsf,
JKHY,"Jack Henry & Associates, Inc.",82.23,$6.48B,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy,
JKI,iShares Morningstar Mid-Cap ETF,125.7933,$213.85M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jki,
JMBA,"Jamba, Inc.",13.15,$198.41M,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/jmba,
JNP,"Juniper Pharmaceuticals, Inc.",6.72,$72.59M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/jnp,
JOBS,"51job, Inc.",31.31,$1.85B,2004,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/jobs,
JOUT,Johnson Outdoors Inc.,23.04,$230.81M,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/jout,
JRJC,China Finance Online Co. Limited,5.78,$129.96M,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/jrjc,
JRVR,"James River Group Holdings, Ltd.",30.04,$869.4M,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/jrvr,
JSM,SLM Corporation,19.26,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jsm,
JSMD,Janus Small/Mid Cap Growth Alpha ETF,27.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsmd,
JSML,Janus Small Cap Growth Alpha ETF,27.19,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jsml,
JSYN,Jensyn Acquistion Corp.,9.75,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/jsyn,
JSYNR,Jensyn Acquistion Corp.,0.21,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/jsynr,
JSYNU,Jensyn Acquistion Corp.,10.1,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/jsynu,
JSYNW,Jensyn Acquistion Corp.,0.1,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/jsynw,
JTPY,JetPay Corporation,2.6,$37.47M,2011,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy,
JUNO,"Juno Therapeutics, Inc.",43.02,$4.48B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/juno,
JVA,"Coffee Holding Co., Inc.",3.7699,$23.23M,2005,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/jva,
JXSB,Jacksonville Bancorp Inc.,25.91,$46.43M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/jxsb,
JYNT,The Joint Corp.,3.58,$45.05M,2014,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt,
KALU,Kaiser Aluminum Corporation,90.02,$1.62B,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/kalu,
KANG,"iKang Healthcare Group, Inc.",21.49,$1.41B,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/kang,
KBAL,"Kimball International, Inc.",11.67,$436.91M,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/kbal,
KBSF,KBS Fashion Group Limited,0.31,$7.88M,2013,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/kbsf,
KCAP,"KCAP Financial, Inc.",3.52,$130.7M,2006,n/a,n/a,http://www.nasdaq.com/symbol/kcap,
KE,"Kimball Electronics, Inc.",11.19,$323.85M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/ke,
KELYA,"Kelly Services, Inc.",19.33,$734.37M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelya,
KELYB,"Kelly Services, Inc.",18.56,$705.11M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/kelyb,
KEQU,Kewaunee Scientific Corporation,16.45,$44.16M,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kequ,
KERX,"Keryx Biopharmaceuticals, Inc.",5.06,$535.73M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kerx,
KEYW,The KEYW Holding Corporation,7.4,$294.91M,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw,
KFFB,Kentucky First Federal Bancorp,9.05,$76.38M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/kffb,
KFRC,"Kforce, Inc.",19.78,$560.89M,1995,Technology,Professional Services,http://www.nasdaq.com/symbol/kfrc,
KGJI,Kingold Jewelry Inc.,1.46,$96.31M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/kgji,
KHC,The Kraft Heinz Company,78.7,$95.64B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/khc,
KIN,"Kindred Biosciences, Inc.",3.7,$73.39M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kin,
KINS,"Kingstone Companies, Inc",9.59,$70.21M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/kins,
KIRK,"Kirkland&#39;s, Inc.",16.86,$266.1M,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/kirk,
KITE,"Kite Pharma, Inc.",47.32,$2.31B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/kite,
KLAC,KLA-Tencor Corporation,71.84,$11.18B,1980,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/klac,
KLIC,"Kulicke and Soffa Industries, Inc.",11.07,$778.93M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/klic,
KLRE,KLR Energy Acquisition Corp.,9.9499,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/klre,
KLREU,KLR Energy Acquisition Corp.,10.12,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/klreu,
KLREW,KLR Energy Acquisition Corp.,0.2,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/klrew,
KLXI,KLX Inc.,33.85,$1.79B,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/klxi,
KMDA,Kamada Ltd.,3.93,$143.13M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmda,
KMPH,"KemPharm, Inc.",17.5,$253.72M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kmph,
KNDI,"Kandi Technologies Group, Inc.",7.37,$346.53M,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/kndi,
KONA,"Kona Grill, Inc.",13.79,$155.37M,2005,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/kona,
KONE,Kingtone Wirelessinfo Solution Holding Ltd,2.32,$3.26M,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/kone,
KOOL,Cesca Therapeutics Inc.,2.98,$22355.96,n/a,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/kool,
KOPN,Kopin Corporation,1.73,$115.35M,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/kopn,
KOSS,Koss Corporation,2.15,$15.87M,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss,
KPTI,Karyopharm Therapeutics Inc.,9.59,$344.1M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kpti,
KRNT,Kornit Digital Ltd.,10.59,$320.83M,2015,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/krnt,
KRNY,Kearny Financial,12.8,$1.2B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/krny,
KTCC,Key Tronic Corporation,7.19,$77.01M,1983,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ktcc,
KTEC,"Key Technology, Inc.",8,$49.99M,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ktec,
KTOS,"Kratos Defense & Security Solutions, Inc.",5.43,$323.54M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/ktos,
KTOV,Kitov Pharamceuticals Holdings Ltd.,5.3599,$20.92M,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktov,
KTOVW,Kitov Pharamceuticals Holdings Ltd.,1.65,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ktovw,
KTWO,"K2M Group Holdings, Inc.",16.59,$685.79M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ktwo,
KURA,"Kura Oncology, Inc.",3.31,$70.74M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/kura,
KUTV,"Ku6 Media Co., Ltd.",1.01,$48.19M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/kutv,
KVHI,"KVH Industries, Inc.",9.79,$158.29M,1996,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/kvhi,
KWEB,KraneShares CSI China Internet ETF,36.518,$124.16M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kweb,
KZ,KongZhong Corporation,7.22,$340.09M,n/a,Technology,Telecommunications Equipment,http://www.nasdaq.com/symbol/kz,
LABL,Multi-Color Corporation,57.03,$958.23M,1987,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/labl,
LAKE,"Lakeland Industries, Inc.",9.38,$68.04M,1986,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/lake,
LALT,PowerShares Multi-Strategy Alternative Portfolio,22.6969,$15.89M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lalt,
LAMR,Lamar Advertising Company,62.62,$6.06B,1996,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lamr,
LANC,Lancaster Colony Corporation,110.485,$3.02B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lanc,
LAND,Gladstone Land Corporation,10.36,$103.53M,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/land,
LARK,Landmark Bancorp Inc.,25.5536,$91.35M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lark,
LAWS,"Lawson Products, Inc.",20.61,$180.77M,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws,
LAYN,Layne Christensen Company,8.94,$177.04M,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn,
LBAI,"Lakeland Bancorp, Inc.",11.35,$468.01M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lbai,
LBIO,"Lion Biotechnologies, Inc.",5.85,$284.12M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lbio,
LBIX,Leading Brands Inc,2.3233,$6.67M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix,
LBRDA,Liberty Broadband Corporation,57.96,$5.99B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda,
LBRDK,Liberty Broadband Corporation,57.84,$5.98B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk,
LBTYA,Liberty Global plc,39.05,$32.94B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya,
LBTYB,Liberty Global plc,39.31,$33.15B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb,
LBTYK,Liberty Global plc,38.17,$32.19B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk,
LCNB,LCNB Corporation,17.15,$169.87M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb,
LCUT,"Lifetime Brands, Inc.",16.93,$237.54M,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut,
LDRH,LDR Holding Corporation,27.62,$806.82M,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ldrh,
LDRI,PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,25.0401,$5.01M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldri,
LE,"Lands&#39; End, Inc.",26,$831.21M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le,
LECO,"Lincoln Electric Holdings, Inc.",63.19,$4.35B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco,
LEDS,SemiLEDS Corporation,2.41,$7.01M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds,
LENS,Presbia PLC,3.9,$52.15M,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lens,
LFUS,"Littelfuse, Inc.",121.01,$2.7B,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus,
LFVN,Lifevantage Corporation,9.23,$129.3M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn,
LGCY,Legacy Reserves LP,2.91,$202.25M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy,
LGCYO,Legacy Reserves LP,6.1,$42.7M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo,
LGCYP,Legacy Reserves LP,6.01,$12.02M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp,
LGIH,"LGI Homes, Inc.",29,$587.84M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih,
LGND,Ligand Pharmaceuticals Incorporated,126.06,$2.62B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd,
LHCG,LHC Group,40.83,$733.82M,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg,
LIFE,"aTyr Pharma, Inc.",3.87,$91.63M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/life,
LILA,Liberty Global plc,36.95,$31.16B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila,
LILAK,Liberty Global plc,39.64,$33.43B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak,
LIME,Lime Energy Co.,2.77,$26.63M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lime,
LINC,Lincoln Educational Services Corporation,2.2,$52.27M,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc,
LIND,Lindblad Expeditions Holdings Inc.,10.1,$459.6M,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lind,
LINDW,Lindblad Expeditions Holdings Inc.,2.4995,n/a,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lindw,
LINE,"Linn Energy, LLC",0.3485,$123.8M,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line,
LINK,"Interlink Electronics, Inc.",8.01,$58.68M,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/link,
LION,Fidelity Southern Corporation,16.91,$430.02M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion,
LIOX,"Lionbridge Technologies, Inc.",5.05,$324.08M,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox,
LITE,Lumentum Holdings Inc.,24.77,$1.46B,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lite,
LIVE,Live Ventures Incorporated,1.86,$31.45M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/live,
LIVN,LivaNova PLC,54.64,$2.67B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/livn,
LJPC,La Jolla Pharmaceutical Company,19.26,$351.57M,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ljpc,
LKFN,Lakeland Financial Corporation,46.98,$784.42M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lkfn,
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,53.14,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lkor,
LKQ,LKQ Corporation,33.95,$10.4B,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq,
LLEX,"Lilis Energy, Inc.",0.126,$3.67M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex,
LLNW,"Limelight Networks, Inc.",1.72,$176.06M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw,
LLTC,Linear Technology Corporation,45.96,$11B,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc,
LMAT,"LeMaitre Vascular, Inc.",16.66,$305.54M,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat,
LMBS,First Trust Low Duration Opportunities ETF,51.24,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lmbs,
LMCA,Liberty Media Corporation,18.58,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmca,
LMCK,Liberty Media Corporation,18.2,$8.44B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmck,
LMFA,"LM Funding America, Inc.",8.01,$26.43M,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfa,
LMFAW,"LM Funding America, Inc.",0.91,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfaw,
LMIA,"LMI Aerospace, Inc.",8.84,$116.94M,1998,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmia,
LMNR,Limoneira Co,17.47,$247.58M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr,
LMNX,Luminex Corporation,20.5,$884.46M,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx,
LMOS,Lumos Networks Corp.,12.82,$297.57M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lmos,
LMRK,Landmark Infrastructure Partners LP,15.26,$228.37M,2014,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrk,
LNCE,"Snyder&#39;s-Lance, Inc.",32.05,$2.27B,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/lnce,
LNCO,"Linn Co, LLC",0.4024,$51.73M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lnco,
LNDC,Landec Corporation,11.25,$304.57M,1996,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lndc,
LNTH,"Lantheus Holdings, Inc.",1.96,$61.7M,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lnth,
LOAN,"Manhattan Bridge Capital, Inc",4.44,$32.25M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/loan,
LOB,"Live Oak Bancshares, Inc.",15.54,$531.13M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/lob,
LOCO,"El Pollo Loco Holdings, Inc.",14.91,$570.82M,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/loco,
LOGI,Logitech International S.A.,15.69,$2.56B,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi,
LOGM,"LogMein, Inc.",52.86,$1.33B,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm,
LONG,"eLong, Inc.",17.56,$631.2M,2004,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/long,
LOPE,"Grand Canyon Education, Inc.",44.44,$2.07B,2008,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lope,
LORL,"Loral Space and Communications, Inc.",37.37,$1.16B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl,
LOXO,"Loxo Oncology, Inc.",24.44,$480.27M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/loxo,
LPCN,Lipocine Inc.,10.21,$186.37M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lpcn,
LPLA,LPL Financial Holdings Inc.,27.19,$2.42B,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla,
LPNT,"LifePoint Health, Inc.",72.9,$3.14B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt,
LPSB,"LaPorte Bancorp, Inc.",16,$89.28M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/lpsb,
LPSN,"LivePerson, Inc.",6.24,$358.04M,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/lpsn,
LPTH,"LightPath Technologies, Inc.",1.94,$29.99M,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth,
LPTN,"Lpath, Inc.",0.3399,$11.26M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptn,
LQDT,"Liquidity Services, Inc.",5.65,$172.93M,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt,
LRAD,LRAD Corporation,1.9,$60.55M,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad,
LRCX,Lam Research Corporation,80.25,$12.75B,1984,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx,
LSBG,Lake Sunapee Bank Group,14.01,$117.42M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbg,
LSBK,"Lake Shore Bancorp, Inc.",13.45,$81.31M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbk,
LSCC,Lattice Semiconductor Corporation,5.7,$678.27M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc,
LSTR,"Landstar System, Inc.",67.46,$2.86B,1993,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr,
LSXMA,Liberty Media Corporation,33.3,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxma,
LSXMB,Liberty Media Corporation,33.4033,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmb,
LSXMK,Liberty Media Corporation,32.64,$15.13B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmk,
LTBR,Lightbridge Corporation,0.405,$8.23M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr,
LTRPA,"Liberty TripAdvisor Holdings, Inc.",21.45,$1.61B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpa,
LTRPB,"Liberty TripAdvisor Holdings, Inc.",21.78,$1.63B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpb,
LTRX,"Lantronix, Inc.",1.11,$16.9M,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx,
LTXB,"LegacyTexas Financial Group, Inc.",24.92,$1.19B,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb,
LULU,lululemon athletica inc.,66.45,$8.47B,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu,
LUNA,Luna Innovations Incorporated,1.07,$29.58M,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna,
LVHD,Legg Mason Low Volatility High Dividend ETF,26.93,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd,
LVNTA,Liberty Interactive Corporation,38.86,$24.46B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta,
LVNTB,Liberty Interactive Corporation,38.96,$24.53B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb,
LWAY,"Lifeway Foods, Inc.",9.93,$160.75M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway,
LXRX,"Lexicon Pharmaceuticals, Inc.",14.16,$1.47B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx,
LYTS,LSI Industries Inc.,12.7,$313.55M,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts,
MACK,"Merrimack Pharmaceuticals, Inc.",7.34,$851.88M,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mack,
MAGS,Magal Security Systems Ltd.,4.91,$80.52M,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags,
MAMS,"MAM Software Group, Inc.",6.14,$76.42M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mams,
MANH,"Manhattan Associates, Inc.",65.23,$4.71B,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh,
MANT,ManTech International Corporation,32.98,$1.24B,2002,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant,
MAR,Marriott International,67,$17.03B,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar,
MARA,"Marathon Patent Group, Inc.",1.83,$27.39M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mara,
MARK,"Remark Media, Inc.",4.55,$90.3M,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/mark,
